StationCast,320,340,380,395,412,443,465,490,510,532,555,560,625,665,670,683,710,780
135-2 137,0.00144474,0.00197272,0.00301707,0.00339408,0.00361461,0.00391545,0.00410216,0.0037718,0.00241503,0.00183647,0.0013322,0.00118829,0.00020825,0.00011789,0.0001136,0.00010702,0.00005043,0.00000377
135-2 138,0.00149809,0.00200683,0.00298217,0.00331591,0.00350953,0.00375307,0.00392113,0.00358383,0.00230789,0.00175673,0.0012844,0.00115124,0.00021638,0.00012441,0.00012077,0.00011436,0.00005453,0.00000507
135-2 139,0.00148072,0.0020095,0.00305885,0.00345221,0.00368382,0.00400609,0.00419575,0.00386161,0.00247264,0.00188667,0.00136497,0.00121751,0.00023199,0.00013269,0.00012778,0.00012178,0.00005691,0.00000668
135-2 140,0.00152672,0.00205223,0.00306344,0.00342395,0.00363117,0.00392648,0.00411694,0.00377301,0.00242052,0.00184541,0.00134267,0.00119769,0.00023469,0.00013805,0.00013281,0.00012607,0.00006437,0.00000683
135-2 141,0.00159597,0.00219047,0.00330675,0.00367719,0.00390142,0.00421343,0.00440721,0.00402899,0.0026037,0.00200122,0.00146416,0.00131047,0.00024224,0.00014082,0.00013663,0.00013117,0.00005893,0.00000469
235-1 142,0.00151459,0.00202458,0.00309753,0.00353678,0.00374294,0.0040395,0.00424084,0.00394879,0.00262703,0.00203274,0.00150312,0.0013529,0.00030346,0.00019756,0.00019307,0.00019267,0.0001193,0.00001552
235-1 143,0.00146382,0.00197422,0.00306754,0.00353253,0.00374242,0.00405158,0.00426041,0.00397949,0.00260351,0.00199292,0.00144523,0.00128797,0.00022822,0.00012858,0.0001239,0.00012046,0.00005897,0.00000673
235-1 144,0.00167664,0.00224004,0.00338431,0.00386189,0.00408723,0.00440984,0.00464235,0.0043796,0.00296224,0.00234373,0.0018028,0.00163022,0.00049768,0.00034999,0.00033667,0.0003312,0.00020058,0.00001888
235-2 145,0.00145468,0.00194965,0.00294841,0.00332656,0.00353599,0.00379804,0.0039704,0.00368332,0.00243017,0.0018769,0.0013901,0.00124571,0.0002657,0.00017399,0.00017126,0.00016996,0.00009767,0.00001423
235-2 146,0.00139593,0.00187492,0.00284805,0.00320708,0.00339519,0.00362812,0.00378699,0.00350771,0.00228784,0.00174855,0.00127826,0.00113906,0.00020416,0.00011849,0.00011576,0.00011237,0.00005479,0.00000737
235-2 147,0.00141077,0.00190277,0.00288431,0.00325434,0.00343576,0.00366618,0.00382583,0.00353775,0.00230816,0.00176765,0.00129083,0.00114913,0.00020397,0.00011629,0.00011256,0.00010793,0.00005231,0.00000531
235-2 148,0.00143093,0.00193282,0.00296641,0.00336118,0.00357244,0.00384099,0.00402029,0.00371913,0.00242271,0.00185116,0.00135381,0.00120988,0.00021603,0.00012699,0.00012451,0.00012137,0.00005984,0.00000762
